-0.09,0.942,8.603
-0.214,0.69,10.612
0.396,0.472,10.809
-0.791,-2.362,11.997
1.188,3.183,7.626
-1.033,-0.813,11.606
0.403,-0.011,7.207
-1.107,0.477,10.464
-0.226,0.307,11.383
0.669,2.261,9.398
0.305,0.479,8.735
0.151,1.198,8.648
-1.357,-1.301,14.672
0.439,1.998,9.594
0.156,1.512,7.312
-0.343,0.3,9.393
-0.298,0.252,9.494
0.245,2.312,10.368
0.094,1.974,11.853
-0.039,0.788,9.23
-0.336,0.297,11.252
0.142,1.998,8.739
-0.353,0.405,8.337
-0.236,1.042,10.035
-0.197,1.967,11.245
0.305,1.514,9.889
0.094,2.06,10.354
0.321,2.381,10.002
0.005,0.889,7.93
0.046,1.239,7.484
-0.2,1.342,12.557
0.111,1.677,8.749
0.01,0.997,9.637
-0.082,1.948,12.456
0.384,1.38,8.397
0.0,1.397,8.102
0.659,1.586,10.507
0.065,1.394,11.805
-0.039,1.167,9.149
0.329,1.411,9.982
0.182,1.528,10.009
-0.051,0.082,12.49
1.016,2.762,6.251
0.087,1.619,9.127
0.307,1.816,8.471
0.125,1.205,11.755
0.204,0.652,10.188
0.02,1.102,8.941
0.027,1.473,9.317
0.228,1.473,8.093
-0.6,-0.123,11.695
0.57,1.083,11.973
0.422,1.334,12.339
0.628,2.661,6.158
0.743,1.586,8.33
0.094,1.167,9.693
0.537,2.189,6.831
0.084,1.787,8.445
-0.001,0.415,11.865
0.115,1.576,11.937
0.34,2.031,7.769
0.434,1.785,9.654
0.271,1.552,8.744
-0.255,2.029,8.311
0.319,1.799,9.233
0.206,0.697,8.964
-0.087,0.733,9.853
0.017,0.894,9.815
0.058,1.212,10.612
0.367,1.677,9.865
-0.049,1.188,10.636
-0.32,0.927,9.86
0.338,1.569,9.003
0.0,-0.082,10.282
-0.878,-0.437,10.04
-0.226,-0.427,10.097
-0.09,0.336,10.473
-0.547,0.154,10.488
-0.19,-0.513,10.004
0.053,0.661,9.254
-0.523,0.796,8.708
0.458,0.444,10.536
0.396,0.149,11.496
0.041,1.279,8.754
-0.195,0.372,8.581
-0.044,1.124,9.563
0.072,1.516,8.993
0.034,0.403,8.196
-0.293,-0.727,11.867
0.269,1.049,12.349
0.293,0.144,9.127
0.573,1.615,5.367
0.566,1.167,8.711
0.252,-0.803,12.552
0.249,0.154,11.005
0.537,0.57,11.285
-0.006,-0.324,9.736
0.214,-0.815,8.871
0.072,-0.157,9.616
0.597,-0.377,10.069
0.534,-0.046,11.355
0.709,0.503,8.109
0.044,0.82,7.264
0.506,1.406,10.682
0.618,0.453,12.339
0.084,0.69,8.035
-0.221,-1.519,11.474
1.337,3.241,6.953
1.002,1.416,11.336
0.556,0.915,7.125
-0.07,-0.844,9.463
0.12,-0.858,10.943
0.24,0.724,11.659
-0.315,0.115,8.763
0.13,-0.645,11.563
0.496,2.4,6.792
0.048,0.448,9.549
-0.185,-0.097,9.573
0.075,-0.142,9.738
-0.185,0.712,9.664
0.012,1.114,10.052
0.566,0.69,9.003
0.76,0.242,9.166
0.618,0.506,9.968
0.537,1.006,12.437
0.482,-0.116,12.449
1.217,1.684,5.336
0.489,0.927,6.601
0.24,-1.747,11.118
0.405,0.331,12.959
0.166,0.175,10.301
0.084,0.01,9.537
0.269,-0.331,10.806
0.578,1.519,6.27
-0.02,-0.964,11.077
0.125,0.082,10.416
0.149,0.288,10.071
0.084,-0.075,11.127
0.705,0.01,7.702
0.678,0.19,9.903
0.321,0.099,10.275
0.305,-0.911,10.478
0.417,0.367,9.329
0.13,0.23,9.415
0.087,-0.228,10.366
0.103,0.712,8.112
-0.291,-0.791,10.416
-0.396,-0.559,11.8
0.125,0.568,8.368
-0.018,-0.346,7.451
-0.19,0.044,11.891
0.58,0.851,8.773
0.288,0.06,10.481
-0.408,0.573,10.54
0.211,0.137,8.974
-0.454,-0.379,10.138
0.051,-0.09,9.836
-0.209,-0.197,8.291
-0.552,-0.367,11.082
-0.473,0.74,10.504
0.554,0.118,7.697
-0.784,-2.482,12.71
0.166,1.291,6.847
-0.229,-1.46,12.339
-0.058,1.392,10.351
-0.264,1.004,12.2
0.178,0.611,6.658
0.082,-0.197,9.297
0.257,0.348,13.122
0.293,0.556,9.017
-0.739,-0.001,9.324
-0.257,-0.087,11.738
0.046,-0.633,11.182
0.582,1.854,5.18
-1.381,-1.385,11.063
0.158,1.878,7.391
0.259,-0.899,5.865
-1.033,-0.389,15.295
1.342,7.329,11.508
1.004,1.804,9.657
0.896,0.494,12.641
0.35,2.295,5.676
-0.739,-1.46,8.507
-0.051,0.3,5.52
0.096,1.047,7.88
-0.248,0.697,14.344
0.115,1.26,16.358
-0.545,-0.451,9.055
-1.515,-0.525,7.111
-1.323,-1.771,7.872
-0.375,0.01,9.003
-1.345,1.222,10.464
-0.001,-0.109,11.158
-0.32,0.743,12.061
-0.147,0.374,10.6
-1.189,-1.069,9.566
-0.068,0.261,8.608
-0.19,1.708,7.915
-1.481,1.117,9.637
-1.005,1.643,11.781
-0.602,3.437,10.916
-0.056,-0.925,10.861
-1.515,-0.243,7.966
-1.994,2.922,6.519
-1.096,3.617,10.789
-0.178,1.83,12.756
-1.201,1.006,10.538
-1.553,2.0,9.994
-1.381,0.19,10.176
-1.323,2.362,8.26
-0.854,1.416,10.124
-0.042,2.465,8.85
-0.32,2.079,11.218
0.439,2.127,11.391
0.352,1.275,8.43
0.072,0.666,8.581
-0.161,0.805,13.64
0.98,0.314,11.858
0.333,-0.106,5.547
0.111,0.041,5.518
-0.741,-1.062,11.204
-0.015,-1.812,22.638
5.183,2.8,-4.768
-3.024,-1.654,13.374
0.906,2.046,7.468
0.35,0.877,9.532
-0.425,-0.193,10.136
0.788,1.246,9.482
-0.006,-0.267,10.093
-0.25,-0.636,9.422
-0.645,-0.291,10.205
-0.145,0.079,11.678
-0.018,0.257,9.597
0.046,-0.003,9.005
0.041,0.441,10.303
0.142,0.199,12.011
0.853,-0.411,6.464
-0.02,0.827,7.812
0.345,0.784,9.204
-0.401,-1.019,13.405
-0.169,2.407,11.918
0.479,1.167,10.308
-0.13,-0.365,6.354
0.06,0.194,5.71
0.214,0.338,11.649
0.496,0.137,9.036
0.103,-0.104,11.18
0.69,0.937,8.141
0.831,0.508,9.029
0.467,1.402,10.222
0.448,0.336,9.099
0.099,-0.751,9.784
-0.53,-0.458,10.401
0.132,0.388,11.245
0.261,-0.228,9.86
0.23,-0.691,10.617
0.544,0.008,10.794
0.348,-0.866,9.652
0.084,-1.155,6.543
-0.379,-1.9,7.999
0.432,-0.478,10.229
1.013,0.185,11.022
1.107,0.609,12.844
1.452,-0.446,9.731
0.721,0.642,8.49
0.635,0.075,8.03
0.64,-0.195,7.039
0.199,-0.947,11.8
0.635,-0.667,11.391
0.398,-0.837,9.273
0.01,-1.316,11.015
0.654,-0.262,9.345
-0.336,-0.87,10.322
0.312,0.3,11.848
0.144,0.178,11.082
-0.001,-0.015,9.693
-0.157,-0.825,7.887
-0.593,-0.542,12.409
-0.59,-0.377,7.226
