0.954,-0.352,10.285
1.534,-0.077,9.667
1.522,0.023,9.739
1.773,0.368,10.091
1.292,0.057,10.146
0.722,0.325,10.757
1.227,0.227,10.297
1.673,-0.405,9.883
1.481,-0.421,9.916
1.383,-0.467,9.811
0.856,-0.124,9.928
1.179,-0.1,9.322
1.483,-0.462,10.422
1.455,-0.115,10.175
1.639,-0.053,9.825
1.56,-0.062,10.381
1.373,-0.362,10.558
0.925,-0.888,9.871
1.356,-0.872,9.986
1.826,-0.457,10.271
1.565,-0.292,9.756
1.555,0.033,9.353
1.438,-0.079,8.661
1.637,-0.158,9.265
1.412,0.409,9.562
1.493,0.193,9.207
1.44,0.004,9.545
1.488,0.121,8.019
1.646,-0.1,10.093
1.56,0.016,9.667
1.486,0.071,8.549
1.646,0.507,10.323
1.321,0.375,9.801
1.253,0.083,9.921
1.613,0.471,9.581
1.261,0.306,10.137
1.244,0.076,11.039
1.352,0.191,10.683
1.301,-0.017,10.024
2.022,-0.163,10.637
1.72,0.416,10.019
1.462,0.246,10.072
1.591,0.121,9.416
1.747,0.093,9.564
2.039,0.327,9.665
1.929,0.198,8.956
1.8,0.186,9.483
1.637,0.174,9.478
1.795,-0.148,8.937
2.152,-0.163,9.138
2.039,0.282,9.811
1.795,0.042,10.357
2.259,-0.527,9.552
2.762,-0.596,9.107
2.417,-0.294,9.365
2.08,-0.287,9.274
1.859,-0.29,9.933
2.338,-0.441,10.194
2.722,-0.345,10.038
2.894,-0.072,10.089
2.365,0.013,9.559
2.695,0.013,10.139
3.404,-0.28,9.622
2.765,-0.096,8.098
2.166,-0.086,8.86
2.513,-0.532,10.901
2.547,-0.575,9.696
2.247,-0.546,8.831
2.525,0.104,9.521
2.894,0.433,9.895
2.614,0.112,10.189
2.372,0.193,9.55
2.554,0.04,9.25
2.52,-0.201,9.904
2.987,-0.335,10.189
2.451,-1.073,9.191
2.441,-1.138,9.001
2.183,-0.821,8.51
2.381,-0.819,10.206
2.207,-0.788,9.662
1.85,-0.764,9.341
2.209,-0.22,10.24
2.159,-0.249,10.132
2.41,-0.709,9.698
2.506,-0.73,8.716
2.037,-0.903,8.664
1.579,-0.515,9.65
