0.319,1.696,11.736
-0.111,1.493,10.801
-0.049,2.079,5.188
-0.93,1.121,10.55
0.089,3.171,10.033
0.029,1.617,9.329
-0.267,1.078,10.102
-0.24,0.178,12.476
0.261,2.201,9.139
0.154,1.72,7.13
-0.353,-0.185,11.424
0.7,2.738,7.379
0.106,2.328,10.004
0.42,1.011,14.562
0.611,0.475,9.295
0.23,1.148,7.7
0.34,2.328,7.539
-0.109,-0.243,11.381
-0.437,0.364,11.815
-0.64,1.936,11.838
-0.015,1.033,7.262
-0.485,0.185,9.448
-0.638,0.07,12.967
0.563,2.017,9.209
0.767,1.586,6.572
0.204,1.792,8.615
0.463,1.94,8.531
-1.206,-0.509,13.908
0.012,1.366,7.851
-0.511,1.775,7.935
-0.324,0.7,8.909
-0.526,0.285,10.665
-0.581,-1.175,12.298
-0.202,0.041,8.354
-0.075,2.027,6.756
0.158,-1.242,16.128
0.096,0.554,11.383
0.64,0.436,7.005
-0.547,-0.233,7.906
-0.157,-0.933,8.869
-0.123,1.617,8.893
0.211,1.373,10.366
0.352,2.781,7.626
-0.363,2.24,10.813
1.308,2.321,9.099
0.671,1.634,7.096
-0.058,2.321,8.37
0.403,-1.766,11.891
-0.001,-0.063,8.476
-2.504,0.041,13.374
0.192,-0.281,6.747
-0.437,0.036,9.441
-0.626,-0.135,9.467
-1.093,0.108,9.47
-1.141,0.736,10.742
-1.649,1.847,14.135
2.13,0.003,8.349
0.855,0.973,11.45
1.32,0.635,4.452
-1.519,-1.352,12.646
1.562,-0.528,6.739
-0.205,-0.806,9.324
-0.317,0.729,9.396
0.53,0.575,11.668
0.63,-2.058,7.487
-0.387,-1.349,7.652
0.355,0.74,5.935
-1.476,-2.137,12.66
-1.069,0.482,13.618
-1.048,0.254,10.89
-2.178,-1.067,10.131
-2.588,1.763,0.991
0.872,-1.903,11.542
1.667,1.325,5.154
1.469,-0.83,17.536
0.664,0.788,9.479
-1.927,-0.245,6.141
0.882,1.588,11.098
0.597,1.399,10.502
-1.436,1.301,9.091
-1.323,0.29,9.19
0.609,0.834,9.439
-1.266,-0.26,9.439
-0.478,0.52,11.446
0.666,0.448,10.902
-1.067,1.485,10.179
-1.131,0.281,8.301
-0.343,0.429,9.453
-0.77,0.357,10.366
-1.689,-0.6,10.801
-1.131,1.375,10.085
-2.379,0.956,12.095
-1.78,-0.217,7.978
-1.067,-0.554,9.764
-1.606,-0.425,8.579
-1.903,-0.571,11.146
-0.808,0.717,8.768
-0.087,1.945,10.172
-3.165,0.649,14.212
2.498,3.528,4.093
-2.054,-2.851,0.436
0.005,1.052,8.162
-0.351,4.288,20.077
0.223,2.635,13.304
-0.413,-1.369,10.469
-0.722,1.433,8.129
1.6,1.275,11.508
-1.919,2.486,7.709
0.678,1.466,12.5
0.949,-0.461,14.04
2.156,-0.806,9.434
-0.937,-1.646,8.651
0.645,-2.612,8.145
1.018,-0.169,9.812
-0.593,-0.497,9.527
-0.322,1.564,9.226
1.346,2.728,11.786
-1.402,0.353,13.067
-2.063,0.939,2.359
0.688,1.208,9.465
-0.063,1.349,9.343
-0.121,2.532,10.385
0.946,2.185,14.622
-2.008,0.448,3.616
1.272,1.531,9.18
-0.281,2.376,12.952
-0.863,-2.755,2.757
-0.035,3.162,16.552
0.733,3.78,10.378
1.337,2.348,10.88
-0.07,-0.827,7.499
1.452,1.378,8.406
1.61,4.153,10.411
-0.164,4.455,11.57
-0.458,0.882,8.114
-1.282,1.598,10.471
-1.261,0.865,8.373
-1.711,0.98,11.086
-1.124,0.479,10.167
-2.372,0.295,8.864
0.544,3.909,12.076
-0.023,3.308,12.327
-1.455,0.695,10.785
0.396,0.705,8.39
-2.547,-2.925,6.165
-0.935,2.058,11.953
2.939,1.481,10.052
-1.951,0.736,15.584
0.642,0.58,12.04
-1.472,-1.364,7.427
-1.706,0.769,5.14
-0.217,-0.049,12.801
-0.569,-1.04,13.719
1.059,-0.322,6.704
-0.006,-0.034,10.591
-0.169,-0.552,8.325
-0.518,-0.099,10.069
-0.418,0.582,9.879
-0.039,0.685,10.308
0.261,0.147,10.445
0.367,0.393,12.004
-1.208,-1.021,11.374
0.187,1.481,9.64
-0.3,0.827,8.378
-1.098,1.909,10.495
-0.066,0.81,11.623
-0.526,-0.14,11.508
-0.351,0.63,8.749
0.261,-0.595,7.171
-1.869,0.937,9.362
-0.545,0.654,10.21
0.841,1.255,10.955
0.513,2.225,13.424
0.848,1.028,10.449
-1.328,1.054,9.58
0.867,2.635,9.518
-2.81,-1.713,5.777
-0.413,2.781,14.092
1.696,-0.959,4.974
-1.067,0.091,8.507
4.587,4.101,13.807
-0.339,1.428,14.303
1.212,1.55,9.597
0.525,-1.438,5.861
-0.104,1.057,9.853
-0.111,1.131,8.873
0.113,0.987,9.3
0.084,1.596,13.041
1.452,0.427,10.509
-1.594,-1.117,8.861
-0.825,-2.13,10.047
-0.073,-1.038,8.95
-0.164,-0.2,10.363
